Date,Branch,Value,Department
15-06-16,Phoenix AZ,31.45,Smoothies
15-06-16,Phoenix AZ,33.15,Smoothies
15-06-16,Phoenix AZ,33.7,Smoothies
16-06-16,Houston TX,34,Smoothies
16-06-16,Houston TX,34.1,Smoothies
16-06-16,Houston TX,35,Smoothies
16-06-16,Houston TX,35.3,Smoothies
16-06-16,Houston TX,35.5,Smoothies
16-06-16,Houston TX,35.9,Smoothies
16-06-16,Houston TX,36.65,Smoothies
16-06-16,Houston TX,39,Smoothies
16-06-16,Houston TX,39.05,Smoothies
16-06-16,Houston TX,39.6,Smoothies
16-06-16,Houston TX,39.9,Smoothies
16-06-16,Houston TX,40,Smoothies
16-06-16,Houston TX,41.2,Smoothies
16-06-16,Houston TX,42.3,Smoothies
16-06-16,Houston TX,44.4,Smoothies
16-06-16,Houston TX,44.7,Smoothies
16-06-16,Houston TX,46.6,Smoothies
16-06-16,Houston TX,47.7,Smoothies
16-06-16,Phoenix AZ,48.3,Smoothies
16-06-16,Phoenix AZ,10.36,Smoothies
16-06-16,Phoenix AZ,10.36,Smoothies
16-06-16,Phoenix AZ,11.06,Smoothies
16-06-16,Phoenix AZ,11.16,Smoothies
16-06-16,Phoenix AZ,11.38,Smoothies
16-06-16,Phoenix AZ,11.45,Smoothies
16-06-16,Phoenix AZ,11.94,Smoothies
16-06-16,Atlanta GA,12.04,Smoothies
16-06-16,Atlanta GA,12.62,Smoothies
16-06-16,Atlanta GA,12.71,Smoothies
16-06-16,Atlanta GA,12.76,Smoothies
16-06-16,Atlanta GA,13.8,Smoothies
16-06-16,Atlanta GA,14.2,Smoothies
16-06-16,Atlanta GA,14.4,Smoothies
16-06-16,Houston TX,14.8,Smoothies
16-06-16,Houston TX,14.96,Smoothies
16-06-16,Phoenix AZ,16.23,Smoothies
16-06-16,Phoenix AZ,17.5,Smoothies
16-06-16,Phoenix AZ,17.54,Smoothies
16-06-16,Phoenix AZ,17.64,Smoothies
16-06-16,Phoenix AZ,18.39,Smoothies
16-06-16,Phoenix AZ,4.2,Smoothies
16-06-16,Phoenix AZ,4.2,Smoothies
16-06-16,Phoenix AZ,4.5,Smoothies
16-06-16,Phoenix AZ,4.5,Smoothies
16-06-16,Phoenix AZ,4.5,Smoothies
16-06-16,Phoenix AZ,5,Smoothies
16-06-16,Phoenix AZ,5.6,Smoothies
16-06-16,Atlanta GA,8.2,Smoothies
16-06-16,Atlanta GA,8.4,Smoothies
16-06-16,Atlanta GA,9.3,Smoothies
16-06-16,Atlanta GA,10.2,Smoothies
16-06-16,Atlanta GA,12.1,Smoothies
16-06-16,Atlanta GA,13.7,Smoothies
16-06-16,Atlanta GA,15,Smoothies
16-06-16,Atlanta GA,16.6,Smoothies
16-06-16,Atlanta GA,18.75,Smoothies
16-06-16,Atlanta GA,19.8,Smoothies
16-06-16,Atlanta GA,20.8,Smoothies
16-06-16,Atlanta GA,21.3,Smoothies
16-06-16,Atlanta GA,21.6,Smoothies
16-06-16,Atlanta GA,22.2,Smoothies
16-06-16,Atlanta GA,23.1,Smoothies
16-06-16,Atlanta GA,24.7,Smoothies
16-06-16,Atlanta GA,25.2,Smoothies
16-06-16,Atlanta GA,28.2,Smoothies
16-06-16,Atlanta GA,29.2,Smoothies
16-06-16,Atlanta GA,31.7,Smoothies
16-06-16,Atlanta GA,32.1,Smoothies
16-06-16,Atlanta GA,32.5,Smoothies
16-06-16,Atlanta GA,32.95,Smoothies
16-06-16,Atlanta GA,33.6,Smoothies
16-06-16,Atlanta GA,34.3,Smoothies
16-06-16,Atlanta GA,35.7,Smoothies
16-06-16,Atlanta GA,36.15,Smoothies
16-06-16,Atlanta GA,39.2,Smoothies
16-06-16,Atlanta GA,39.8,Smoothies
16-06-16,Atlanta GA,40,Smoothies
16-06-16,Atlanta GA,41.4,Smoothies
16-06-16,Atlanta GA,41.6,Smoothies
16-06-16,Atlanta GA,41.9,Smoothies
16-06-16,Atlanta GA,42,Smoothies
16-06-16,Atlanta GA,43.1,Smoothies
16-06-16,Atlanta GA,43.4,Smoothies
16-06-16,Atlanta GA,46.85,Smoothies
16-06-16,Atlanta GA,48.9,Smoothies
16-06-16,Atlanta GA,10.1,Smoothies
16-06-16,Atlanta GA,10.16,Smoothies
16-06-16,Atlanta GA,11.12,Smoothies
16-06-16,Atlanta GA,11.3,Smoothies
16-06-16,Atlanta GA,13.14,Smoothies
16-06-16,Atlanta GA,13.6,Smoothies
16-06-16,Atlanta GA,13.85,Smoothies
16-06-16,Atlanta GA,14.28,Smoothies
16-06-16,Atlanta GA,14.59,Smoothies
16-06-16,Atlanta GA,14.62,Smoothies
16-06-16,Detroit MI,15.58,Smoothies
16-06-16,Detroit MI,15.68,Smoothies
16-06-16,Detroit MI,17.47,Smoothies
16-06-16,Detroit MI,19.53,Smoothies
16-06-16,Detroit MI,5,Smoothies
16-06-16,Detroit MI,5.6,Smoothies
16-06-16,Detroit MI,8.95,Smoothies
16-06-16,Detroit MI,10.8,Smoothies
16-06-16,Detroit MI,14.3,Smoothies
16-06-16,Detroit MI,14.8,Smoothies
16-06-16,Detroit MI,15.8,Smoothies
16-06-16,Detroit MI,16.4,Smoothies
16-06-16,Detroit MI,16.4,Smoothies
16-06-16,Detroit MI,16.8,Smoothies
16-06-16,Detroit MI,16.8,Smoothies
16-06-16,Detroit MI,16.9,Smoothies
16-06-16,Detroit MI,17.4,Smoothies
16-06-16,Detroit MI,17.4,Smoothies
16-06-16,Houston TX,17.9,Smoothies
16-06-16,Houston TX,19,Smoothies
16-06-16,Houston TX,19,Smoothies
16-06-16,Phoenix AZ,19.7,Smoothies
16-06-16,Phoenix AZ,19.8,Smoothies
16-06-16,Atlanta GA,20.6,Smoothies
16-06-16,Houston TX,21,Smoothies
16-06-16,Houston TX,21.8,Smoothies
16-06-16,Houston TX,25,Smoothies
16-06-16,Houston TX,25.4,Smoothies
16-06-16,Houston TX,26,Smoothies
16-06-16,Houston TX,26.6,Smoothies
16-06-16,Houston TX,27.2,Smoothies
16-06-16,Houston TX,29.2,Smoothies
16-06-16,Houston TX,29.7,Smoothies
16-06-16,Houston TX,30.85,Smoothies
16-06-16,Phoenix AZ,32,Smoothies
16-06-16,Phoenix AZ,32.2,Smoothies
16-06-16,Phoenix AZ,33.9,Smoothies
16-06-16,Phoenix AZ,34.5,Smoothies
16-06-16,Phoenix AZ,34.75,Smoothies
16-06-16,Phoenix AZ,35.8,Smoothies
16-06-16,Phoenix AZ,37,Smoothies
16-06-16,Phoenix AZ,37.6,Smoothies
16-06-16,Phoenix AZ,40.8,Smoothies
16-06-16,Phoenix AZ,41.9,Smoothies
16-06-16,Atlanta GA,42.6,Smoothies
16-06-16,Atlanta GA,43.8,Smoothies
16-06-16,Atlanta GA,45.2,Smoothies
16-06-16,Atlanta GA,45.2,Smoothies
16-06-16,Houston TX,46.4,Smoothies
16-06-16,Phoenix AZ,10.06,Smoothies
16-06-16,Atlanta GA,10.12,Smoothies
16-06-16,Atlanta GA,10.12,Smoothies
16-06-16,Atlanta GA,10.13,Smoothies
16-06-16,Atlanta GA,10.3,Smoothies
16-06-16,Atlanta GA,12.16,Smoothies
16-06-16,Atlanta GA,12.36,Smoothies
16-06-16,Atlanta GA,12.64,Smoothies
16-06-16,Atlanta GA,13.8,Smoothies
16-06-16,Atlanta GA,15.07,Smoothies
16-06-16,Atlanta GA,15.24,Smoothies
16-06-16,Atlanta GA,16.02,Smoothies
16-06-16,Atlanta GA,4.5,Smoothies
16-06-16,Atlanta GA,5.6,Smoothies
16-06-16,Atlanta GA,5.6,Smoothies
16-06-16,Atlanta GA,8.2,Smoothies
16-06-16,Atlanta GA,8.4,Smoothies
16-06-16,Atlanta GA,9.55,Smoothies
16-06-16,Atlanta GA,10.2,Smoothies
16-06-16,Atlanta GA,12.1,Smoothies
16-06-16,Atlanta GA,12.9,Smoothies
16-06-16,Atlanta GA,12.9,Smoothies
16-06-16,Atlanta GA,13.4,Smoothies
16-06-16,Atlanta GA,13.7,Smoothies
16-06-16,Atlanta GA,13.8,Smoothies
16-06-16,Atlanta GA,14.2,Smoothies
16-06-16,Atlanta GA,15.2,Smoothies
16-06-16,Atlanta GA,17.5,Smoothies
16-06-16,Atlanta GA,19.5,Smoothies
16-06-16,Atlanta GA,20.8,Smoothies
16-06-16,Atlanta GA,21.6,Smoothies
16-06-16,Atlanta GA,21.6,Smoothies
16-06-16,Atlanta GA,22.8,Smoothies
16-06-16,Atlanta GA,22.9,Smoothies
16-06-16,Atlanta GA,24,Smoothies
16-06-16,Atlanta GA,24.2,Smoothies
16-06-16,Atlanta GA,25.1,Smoothies
16-06-16,Atlanta GA,26.9,Smoothies
16-06-16,Atlanta GA,28,Smoothies
16-06-16,Atlanta GA,28.95,Smoothies
16-06-16,Atlanta GA,29.8,Smoothies
16-06-16,Atlanta GA,30.1,Smoothies
16-06-16,Atlanta GA,30.5,Smoothies
16-06-16,Atlanta GA,33.8,Smoothies
16-06-16,Atlanta GA,34.2,Smoothies
16-06-16,Atlanta GA,34.95,Smoothies
16-06-16,Atlanta GA,35.9,Smoothies
16-06-16,Atlanta GA,36.4,Smoothies
16-06-16,Atlanta GA,37.3,Smoothies
16-06-16,Atlanta GA,38.2,Smoothies
16-06-16,Detroit MI,38.3,Smoothies
16-06-16,Detroit MI,39.5,Smoothies
16-06-16,Detroit MI,39.5,Smoothies
16-06-16,Detroit MI,40.3,Smoothies
16-06-16,Detroit MI,40.7,Smoothies
16-06-16,Detroit MI,40.95,Smoothies
16-06-16,Detroit MI,42.6,Smoothies
16-06-16,Detroit MI,43,Smoothies
16-06-16,Detroit MI,46.5,Smoothies
16-06-16,Detroit MI,47.85,Smoothies
16-06-16,Detroit MI,48.3,Smoothies
16-06-16,Houston TX,48.5,Smoothies
16-06-16,Houston TX,48.7,Smoothies
16-06-16,Houston TX,10.64,Smoothies
16-06-16,Houston TX,11.22,Smoothies
16-06-16,Houston TX,12,Smoothies
16-06-16,Houston TX,12.24,Smoothies
16-06-16,Houston TX,12.84,Smoothies
16-06-16,Houston TX,13.83,Smoothies
16-06-16,Houston TX,14.14,Smoothies
16-06-16,Houston TX,14.68,Smoothies
16-06-16,Phoenix AZ,14.98,Smoothies
16-06-16,Phoenix AZ,17.2,Smoothies
16-06-16,Phoenix AZ,17.7,Smoothies
17-06-16,Houston TX,4.5,Smoothies
17-06-16,Houston TX,4.8,Smoothies
17-06-16,Houston TX,5,Smoothies
17-06-16,Houston TX,5,Smoothies
17-06-16,Houston TX,5.3,Smoothies
17-06-16,Houston TX,8.2,Smoothies
17-06-16,Houston TX,8.2,Smoothies
17-06-16,Houston TX,9,Smoothies
17-06-16,Houston TX,9.2,Smoothies
17-06-16,Houston TX,9.8,Smoothies
17-06-16,Houston TX,11.9,Smoothies
17-06-16,Houston TX,12.9,Smoothies
17-06-16,Houston TX,12.9,Smoothies
17-06-16,Houston TX,14.3,Smoothies
17-06-16,Houston TX,14.55,Smoothies
17-06-16,Houston TX,15.6,Smoothies
17-06-16,Houston TX,17,Smoothies
17-06-16,Houston TX,17.2,Smoothies
17-06-16,Houston TX,17.2,Smoothies
17-06-16,Houston TX,18,Smoothies
17-06-16,Phoenix AZ,19.25,Smoothies
17-06-16,Phoenix AZ,20,Smoothies
17-06-16,Phoenix AZ,20,Smoothies
17-06-16,Phoenix AZ,20.2,Smoothies
17-06-16,Phoenix AZ,20.4,Smoothies
17-06-16,Phoenix AZ,22.5,Smoothies
17-06-16,Phoenix AZ,23.3,Smoothies
17-06-16,Phoenix AZ,24.4,Smoothies
17-06-16,Atlanta GA,24.7,Smoothies
17-06-16,Atlanta GA,24.8,Smoothies
17-06-16,Atlanta GA,25.1,Smoothies
17-06-16,Atlanta GA,25.2,Smoothies
17-06-16,Atlanta GA,25.6,Smoothies
17-06-16,Houston TX,25.8,Smoothies
17-06-16,Houston TX,25.8,Smoothies
17-06-16,Houston TX,28.4,Smoothies
17-06-16,Atlanta GA,30,Smoothies
17-06-16,Phoenix AZ,31,Smoothies
17-06-16,Phoenix AZ,31.5,Smoothies
17-06-16,Phoenix AZ,31.9,Smoothies
17-06-16,Phoenix AZ,34.6,Smoothies
17-06-16,Phoenix AZ,36.9,Smoothies
17-06-16,Phoenix AZ,38.4,Smoothies
17-06-16,Phoenix AZ,39.3,Smoothies
17-06-16,Phoenix AZ,39.7,Smoothies
17-06-16,Phoenix AZ,41.2,Smoothies
17-06-16,Phoenix AZ,41.3,Smoothies
17-06-16,Phoenix AZ,42.6,Smoothies
17-06-16,Phoenix AZ,42.75,Smoothies
17-06-16,Phoenix AZ,43.95,Smoothies
17-06-16,Phoenix AZ,44.6,Smoothies
17-06-16,Phoenix AZ,46.2,Smoothies
17-06-16,Phoenix AZ,47.85,Smoothies
17-06-16,Phoenix AZ,48.15,Smoothies
17-06-16,Phoenix AZ,48.25,Smoothies
17-06-16,Phoenix AZ,10.08,Smoothies
17-06-16,Atlanta GA,12.62,Smoothies
17-06-16,Atlanta GA,12.68,Smoothies
17-06-16,Phoenix AZ,12.78,Smoothies
17-06-16,Atlanta GA,13.92,Smoothies
17-06-16,Atlanta GA,13.94,Smoothies
17-06-16,Atlanta GA,14.11,Smoothies
17-06-16,Atlanta GA,17.27,Smoothies
17-06-16,Atlanta GA,17.79,Smoothies
17-06-16,Atlanta GA,5.6,Smoothies
17-06-16,Atlanta GA,5.6,Smoothies
17-06-16,Atlanta GA,7.4,Smoothies
17-06-16,Atlanta GA,8.4,Smoothies
17-06-16,Atlanta GA,8.4,Smoothies
17-06-16,Atlanta GA,8.8,Smoothies
17-06-16,Atlanta GA,9,Smoothies
17-06-16,Atlanta GA,9.2,Smoothies
17-06-16,Atlanta GA,9.8,Smoothies
17-06-16,Atlanta GA,11.8,Smoothies
17-06-16,Atlanta GA,12.4,Smoothies
17-06-16,Atlanta GA,12.6,Smoothies
17-06-16,Atlanta GA,13.2,Smoothies
17-06-16,Atlanta GA,13.4,Smoothies
17-06-16,Atlanta GA,13.4,Smoothies
17-06-16,Atlanta GA,13.95,Smoothies
17-06-16,Atlanta GA,14.6,Smoothies
17-06-16,Atlanta GA,14.9,Smoothies
17-06-16,Atlanta GA,15.2,Smoothies
17-06-16,Atlanta GA,15.6,Smoothies
17-06-16,Atlanta GA,17.4,Smoothies
17-06-16,Atlanta GA,18.15,Smoothies
17-06-16,Atlanta GA,18.3,Smoothies
17-06-16,Atlanta GA,19,Smoothies
17-06-16,Atlanta GA,19.05,Smoothies
17-06-16,Atlanta GA,20.8,Smoothies
17-06-16,Atlanta GA,22.9,Smoothies
17-06-16,Detroit MI,23,Smoothies
17-06-16,Detroit MI,23.2,Smoothies
17-06-16,Detroit MI,24.8,Smoothies
17-06-16,Detroit MI,24.9,Smoothies
17-06-16,Detroit MI,26.2,Smoothies
17-06-16,Detroit MI,30.8,Smoothies
17-06-16,Detroit MI,30.9,Smoothies
17-06-16,Detroit MI,31.7,Smoothies
17-06-16,Detroit MI,32,Smoothies
17-06-16,Detroit MI,32.5,Smoothies
17-06-16,Detroit MI,32.9,Smoothies
17-06-16,Detroit MI,33.8,Smoothies
17-06-16,Detroit MI,33.95,Smoothies
17-06-16,Detroit MI,34.8,Smoothies
17-06-16,Detroit MI,34.9,Smoothies
17-06-16,Detroit MI,35.2,Smoothies
17-06-16,Detroit MI,35.35,Smoothies
17-06-16,Detroit MI,35.9,Smoothies
17-06-16,Detroit MI,36,Smoothies
17-06-16,Detroit MI,36,Smoothies
17-06-16,Detroit MI,36.4,Smoothies
17-06-16,Detroit MI,37.4,Smoothies
17-06-16,Detroit MI,39.3,Smoothies
17-06-16,Detroit MI,39.7,Smoothies
17-06-16,Detroit MI,39.8,Smoothies
17-06-16,Detroit MI,43.9,Smoothies
17-06-16,Detroit MI,45.4,Smoothies
17-06-16,Detroit MI,46.7,Smoothies
17-06-16,Detroit MI,10.16,Smoothies
17-06-16,Detroit MI,10.56,Smoothies
17-06-16,Detroit MI,10.96,Smoothies
17-06-16,Detroit MI,11.19,Smoothies
17-06-16,Houston TX,11.58,Smoothies
17-06-16,Houston TX,12.98,Smoothies
17-06-16,Houston TX,13.76,Smoothies
17-06-16,Phoenix AZ,13.9,Smoothies
17-06-16,Atlanta GA,14.06,Smoothies
17-06-16,Atlanta GA,4.5,Smoothies
17-06-16,Atlanta GA,5,Smoothies
17-06-16,Houston TX,5.6,Smoothies
17-06-16,Houston TX,7.1,Smoothies
17-06-16,Houston TX,7.4,Smoothies
17-06-16,Houston TX,7.6,Smoothies
17-06-16,Houston TX,8.7,Smoothies
17-06-16,Houston TX,9.3,Smoothies
17-06-16,Houston TX,9.6,Smoothies
17-06-16,Phoenix AZ,11.2,Smoothies
17-06-16,Phoenix AZ,11.8,Smoothies
17-06-16,Phoenix AZ,11.9,Smoothies
17-06-16,Phoenix AZ,13.2,Smoothies
17-06-16,Phoenix AZ,14,Smoothies
17-06-16,Phoenix AZ,14.25,Smoothies
17-06-16,Phoenix AZ,14.6,Smoothies
17-06-16,Atlanta GA,17.35,Smoothies
17-06-16,Atlanta GA,19.7,Smoothies
17-06-16,Atlanta GA,20.6,Smoothies
17-06-16,Atlanta GA,21.6,Smoothies
17-06-16,Atlanta GA,22.9,Smoothies
17-06-16,Atlanta GA,23.4,Smoothies
17-06-16,Atlanta GA,24.5,Smoothies
17-06-16,Houston TX,25.6,Smoothies
17-06-16,Houston TX,26.8,Smoothies
17-06-16,Phoenix AZ,27.4,Smoothies
17-06-16,Phoenix AZ,27.6,Smoothies
17-06-16,Atlanta GA,29,Smoothies
17-06-16,Atlanta GA,29.6,Smoothies
17-06-16,Atlanta GA,29.6,Smoothies
17-06-16,Atlanta GA,30.6,Smoothies
17-06-16,Atlanta GA,30.8,Smoothies
17-06-16,Atlanta GA,31,Smoothies
17-06-16,Atlanta GA,31.45,Smoothies
17-06-16,Atlanta GA,32.3,Smoothies
17-06-16,Atlanta GA,33,Smoothies
17-06-16,Atlanta GA,34,Smoothies
17-06-16,Atlanta GA,34.2,Smoothies
17-06-16,Atlanta GA,34.2,Smoothies
17-06-16,Atlanta GA,35,Smoothies
17-06-16,Atlanta GA,35.1,Smoothies
17-06-16,Atlanta GA,37.3,Smoothies
17-06-16,Atlanta GA,37.8,Smoothies
17-06-16,Atlanta GA,38.5,Smoothies
17-06-16,Atlanta GA,39.6,Smoothies
17-06-16,Atlanta GA,40.05,Smoothies
17-06-16,Atlanta GA,40.75,Smoothies
17-06-16,Atlanta GA,40.9,Smoothies
17-06-16,Atlanta GA,42.45,Smoothies
17-06-16,Atlanta GA,45.6,Smoothies
17-06-16,Atlanta GA,46.9,Smoothies
17-06-16,Atlanta GA,48.75,Smoothies
17-06-16,Atlanta GA,48.9,Smoothies
17-06-16,Atlanta GA,49.9,Smoothies
17-06-16,Atlanta GA,10.13,Smoothies
17-06-16,Atlanta GA,10.36,Smoothies
17-06-16,Atlanta GA,11.02,Smoothies
17-06-16,Atlanta GA,11.1,Smoothies
17-06-16,Atlanta GA,11.38,Smoothies
17-06-16,Atlanta GA,11.77,Smoothies
17-06-16,Atlanta GA,12.29,Smoothies
17-06-16,Atlanta GA,16.58,Smoothies
17-06-16,Atlanta GA,17.07,Smoothies
17-06-16,Atlanta GA,4.2,Smoothies
17-06-16,Atlanta GA,5.6,Smoothies
17-06-16,Atlanta GA,8.5,Smoothies
17-06-16,Detroit MI,9.2,Smoothies
17-06-16,Detroit MI,10.4,Smoothies
17-06-16,Detroit MI,12.1,Smoothies
17-06-16,Detroit MI,13.4,Smoothies
17-06-16,Detroit MI,14.8,Smoothies
17-06-16,Detroit MI,16,Smoothies
17-06-16,Detroit MI,16.1,Smoothies
17-06-16,Detroit MI,18.15,Smoothies
17-06-16,Detroit MI,18.3,Smoothies
17-06-16,Detroit MI,20,Smoothies
17-06-16,Detroit MI,20,Smoothies
17-06-16,Detroit MI,20.1,Smoothies
17-06-16,Detroit MI,21.95,Smoothies
17-06-16,Detroit MI,22,Smoothies
17-06-16,Detroit MI,22.7,Smoothies
17-06-16,Detroit MI,22.9,Smoothies
17-06-16,Detroit MI,25.4,Smoothies
17-06-16,Detroit MI,26.2,Smoothies
17-06-16,Detroit MI,27.8,Smoothies
17-06-16,Detroit MI,30,Smoothies
17-06-16,Detroit MI,30.9,Smoothies
17-06-16,Detroit MI,31.6,Smoothies
17-06-16,Detroit MI,32.25,Smoothies
17-06-16,Houston TX,32.8,Smoothies
17-06-16,Houston TX,32.8,Smoothies
17-06-16,Houston TX,34.3,Smoothies
17-06-16,Houston TX,36.4,Smoothies
17-06-16,Houston TX,37.7,Smoothies
17-06-16,Houston TX,38.4,Smoothies
17-06-16,Houston TX,38.45,Smoothies
17-06-16,Houston TX,39.3,Smoothies
17-06-16,Houston TX,39.5,Smoothies
17-06-16,Houston TX,40,Smoothies
17-06-16,Houston TX,42.55,Smoothies
17-06-16,Phoenix AZ,43.6,Smoothies
17-06-16,Phoenix AZ,44.2,Smoothies
17-06-16,Phoenix AZ,45.3,Smoothies
17-06-16,Phoenix AZ,45.9,Smoothies
18-06-16,Houston TX,46.8,Smoothies
18-06-16,Houston TX,47.15,Smoothies
18-06-16,Houston TX,48.5,Smoothies
18-06-16,Houston TX,49.6,Smoothies
18-06-16,Houston TX,50,Smoothies
18-06-16,Houston TX,10.34,Smoothies
18-06-16,Houston TX,10.44,Smoothies
18-06-16,Houston TX,10.81,Smoothies
18-06-16,Houston TX,10.91,Smoothies
18-06-16,Houston TX,11,Smoothies
18-06-16,Houston TX,11.2,Smoothies
18-06-16,Houston TX,11.2,Smoothies
18-06-16,Houston TX,11.28,Smoothies
18-06-16,Houston TX,11.56,Smoothies
18-06-16,Houston TX,12.91,Smoothies
18-06-16,Phoenix AZ,13.15,Smoothies
18-06-16,Phoenix AZ,14.06,Smoothies
18-06-16,Phoenix AZ,14.32,Smoothies
18-06-16,Phoenix AZ,14.77,Smoothies
18-06-16,Phoenix AZ,16.12,Smoothies
18-06-16,Atlanta GA,16.56,Smoothies
18-06-16,Houston TX,18.1,Smoothies
18-06-16,Houston TX,18.62,Smoothies
18-06-16,Atlanta GA,3.7,Smoothies
18-06-16,Phoenix AZ,4.8,Smoothies
18-06-16,Phoenix AZ,4.8,Smoothies
18-06-16,Phoenix AZ,8.2,Smoothies
18-06-16,Phoenix AZ,8.7,Smoothies
18-06-16,Phoenix AZ,9.2,Smoothies
18-06-16,Phoenix AZ,11.6,Smoothies
18-06-16,Atlanta GA,12.2,Smoothies
18-06-16,Phoenix AZ,12.6,Smoothies
18-06-16,Phoenix AZ,14,Smoothies
18-06-16,Phoenix AZ,14.5,Smoothies
18-06-16,Atlanta GA,16.35,Smoothies
18-06-16,Atlanta GA,16.6,Smoothies
18-06-16,Atlanta GA,17.4,Smoothies
18-06-16,Atlanta GA,21.35,Smoothies
18-06-16,Atlanta GA,21.8,Smoothies
18-06-16,Atlanta GA,22.5,Smoothies
18-06-16,Atlanta GA,25.1,Smoothies
18-06-16,Atlanta GA,25.2,Smoothies
18-06-16,Atlanta GA,25.4,Smoothies
18-06-16,Atlanta GA,25.5,Smoothies
18-06-16,Atlanta GA,25.6,Smoothies
18-06-16,Atlanta GA,26.7,Smoothies
18-06-16,Atlanta GA,27.1,Smoothies
18-06-16,Atlanta GA,27.8,Smoothies
18-06-16,Atlanta GA,28.9,Smoothies
18-06-16,Atlanta GA,30.4,Smoothies
18-06-16,Atlanta GA,31.4,Smoothies
18-06-16,Atlanta GA,32.45,Smoothies
18-06-16,Atlanta GA,32.65,Smoothies
18-06-16,Atlanta GA,33.1,Smoothies
18-06-16,Atlanta GA,33.7,Smoothies
18-06-16,Atlanta GA,35.7,Smoothies
18-06-16,Atlanta GA,36.3,Smoothies
18-06-16,Atlanta GA,36.9,Smoothies
18-06-16,Atlanta GA,37.7,Smoothies
18-06-16,Atlanta GA,38.2,Smoothies
18-06-16,Atlanta GA,38.8,Smoothies
18-06-16,Atlanta GA,39.55,Smoothies
18-06-16,Atlanta GA,40.1,Smoothies
18-06-16,Atlanta GA,43.5,Smoothies
18-06-16,Atlanta GA,44.4,Smoothies
18-06-16,Atlanta GA,46.3,Smoothies
18-06-16,Atlanta GA,48,Smoothies
18-06-16,Atlanta GA,48.95,Smoothies
18-06-16,Atlanta GA,49.9,Smoothies
18-06-16,Atlanta GA,10.16,Smoothies
18-06-16,Atlanta GA,10.36,Smoothies
18-06-16,Atlanta GA,10.67,Smoothies
18-06-16,Atlanta GA,11.3,Smoothies
18-06-16,Atlanta GA,12.18,Smoothies
18-06-16,Atlanta GA,12.72,Smoothies
18-06-16,Atlanta GA,13.35,Smoothies
18-06-16,Detroit MI,13.77,Smoothies
18-06-16,Detroit MI,14.5,Smoothies
18-06-16,Detroit MI,16.55,Smoothies
18-06-16,Detroit MI,3.7,Smoothies
18-06-16,Detroit MI,4.2,Smoothies
18-06-16,Detroit MI,4.8,Smoothies
18-06-16,Detroit MI,5.3,Smoothies
18-06-16,Detroit MI,7.4,Smoothies
18-06-16,Detroit MI,7.6,Smoothies
18-06-16,Detroit MI,8.4,Smoothies
18-06-16,Detroit MI,8.4,Smoothies
18-06-16,Detroit MI,9,Smoothies
18-06-16,Detroit MI,9.8,Smoothies
18-06-16,Detroit MI,11.3,Smoothies
18-06-16,Atlanta GA,12.7,Smoothies
18-06-16,Houston TX,14.4,Smoothies
18-06-16,Houston TX,15.2,Smoothies
18-06-16,Houston TX,16.8,Smoothies
18-06-16,Houston TX,17.2,Smoothies
18-06-16,Houston TX,20,Smoothies
18-06-16,Phoenix AZ,21.1,Smoothies
18-06-16,Atlanta GA,22.7,Smoothies
18-06-16,Atlanta GA,23,Smoothies
18-06-16,Atlanta GA,24.9,Smoothies
18-06-16,Atlanta GA,26,Smoothies
18-06-16,Atlanta GA,27,Smoothies
18-06-16,Houston TX,29,Smoothies
18-06-16,Houston TX,29.2,Smoothies
18-06-16,Phoenix AZ,31.1,Smoothies
18-06-16,Phoenix AZ,31.3,Smoothies
18-06-16,Phoenix AZ,31.5,Smoothies
18-06-16,Phoenix AZ,32.5,Smoothies
18-06-16,Atlanta GA,32.5,Smoothies
18-06-16,Atlanta GA,33,Smoothies
18-06-16,Atlanta GA,35.5,Smoothies
18-06-16,Atlanta GA,35.6,Smoothies
18-06-16,Atlanta GA,36.8,Smoothies
18-06-16,Atlanta GA,37.5,Smoothies
18-06-16,Atlanta GA,40.3,Smoothies
18-06-16,Atlanta GA,43.4,Smoothies
18-06-16,Atlanta GA,43.6,Smoothies
18-06-16,Atlanta GA,45.4,Smoothies
18-06-16,Atlanta GA,47.1,Smoothies
18-06-16,Atlanta GA,50,Smoothies
18-06-16,Atlanta GA,10.04,Smoothies
18-06-16,Atlanta GA,10.42,Smoothies
18-06-16,Atlanta GA,10.57,Smoothies
18-06-16,Atlanta GA,10.82,Smoothies
18-06-16,Atlanta GA,11.53,Smoothies
18-06-16,Atlanta GA,13.91,Smoothies
18-06-16,Atlanta GA,14.34,Smoothies
18-06-16,Atlanta GA,15.26,Smoothies
18-06-16,Atlanta GA,15.36,Smoothies
18-06-16,Atlanta GA,16.05,Smoothies
18-06-16,Atlanta GA,16.14,Smoothies
18-06-16,Atlanta GA,16.54,Smoothies
18-06-16,Atlanta GA,17.28,Smoothies
18-06-16,Atlanta GA,11.23,Smoothies
18-06-16,Atlanta GA,3.7,Smoothies
18-06-16,Atlanta GA,4,Smoothies
18-06-16,Atlanta GA,4.2,Smoothies
18-06-16,Atlanta GA,4.5,Smoothies
18-06-16,Atlanta GA,7.35,Smoothies
18-06-16,Atlanta GA,7.65,Smoothies
18-06-16,Atlanta GA,8.2,Smoothies
18-06-16,Atlanta GA,8.4,Smoothies
18-06-16,Atlanta GA,8.8,Smoothies
18-06-16,Atlanta GA,9,Smoothies
